pool_id,arm,agents,trial,context_usd,task_usd,comm_usd,rework_usd
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader,2,3,0.5912665796345861,0.27780651735665735,0.1459048030087566,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader,2,4,0.5805043337571889,0.43730561568968856,0.12671295055312265,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader_central,2,1,1.2503016563171596,0.21977994425496022,0.021886799427879855,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader_central,2,2,0.8388164224691178,0.17926303903914717,0.001223638491734793,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader_central,2,3,0.8516003179179855,0.19503909485364726,0.00124228722836718,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,flat,1,1,0.14825952196984724,0.028749478030152747,0.0,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,flat,1,2,0.1159602901440222,0.0027464098559777895,0.0,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,flat,1,3,0.17464556393120656,0.020164536068793464,0.0,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,flat,1,4,0.09390221299379314,0.0019459870062068566,0.0,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,flat,2,1,0.5204437476137472,0.1937492017750372,0.04736177882268344,0.0267909717885322
dottxt_ai_outlines_task/task1655/f2_f4_f5,flat,2,2,0.37479251126355095,0.10010125263529636,0.012431568972528706,0.03523116712862386
dottxt_ai_outlines_task/task1655/f2_f4_f5,flat,2,3,0.5023771793255652,0.22637706379636038,0.050327669083733886,0.022487787794340432
dottxt_ai_outlines_task/task1655/f2_f4_f5,flat,2,4,0.42764313787113223,0.1502685153217721,0.040320456404173165,0.024566190402922402
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader,3,1,1.0209736780700773,0.4567321158998471,0.03153760603007576,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader,3,2,1.014129921692491,0.613657964640445,0.06181331366706397,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader,3,3,0.9746073698781327,0.604795240285123,0.05720018983674407,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader,3,4,1.0768932282855193,0.6748031923064426,0.07662817940803793,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader_central,3,1,0.8453427173798551,0.11911180052666227,0.05129748209348255,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader_central,3,2,0.8994745507012777,0.1814371257087802,0.04529702358994204,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader_central,3,3,0.8541483451797889,0.11444049001993555,0.06089416480027566,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,flat,3,1,0.7222837791031931,0.34510610482829845,0.07557386852569066,0.1259564475428178
dottxt_ai_outlines_task/task1655/f2_f4_f5,flat,3,2,0.6511629224777926,0.22185682959275632,0.04340648562416857,0.0013127623052825819
dottxt_ai_outlines_task/task1655/f2_f4_f5,flat,3,3,0.7712073273417045,0.3043472291258276,0.0566948746363898,0.001943468896078082
dottxt_ai_outlines_task/task1655/f2_f4_f5,flat,3,4,0.6397346243772887,0.33436056926528324,0.10711790580647289,0.0915703005509551
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader,4,1,1.415570901558203,1.1329510999083408,0.3412128282309807,0.006866370302474793
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader,4,2,1.6665987953793675,0.8811567166101625,0.06453731915233453,0.002694668858135054
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader,4,3,1.1415937264200096,0.7987722886888164,0.3908308362957134,0.08490704859546055
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader,4,4,1.5941469846342486,0.760369551912921,0.04188476345283039,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader_central,4,1,1.3076906778018713,0.18776996607557817,0.07854065612255041,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader_central,4,2,1.1128796330801312,0.2184727993744415,0.1773832675454275,0.0
dottxt_ai_outlines_task/task1655/f2_f4_f5,leader_central,4,3,1.316698615819879,0.2565157158292477,0.0034464683508728094,0.0
dspy_task/task8394/f1_f2_f4,leader,2,1,2.020012900192376,3.1557854134334233,0.1784888789815212,0.5049946073926779
dspy_task/task8394/f1_f2_f4,leader,2,2,1.0096562806892695,1.4257274999921,2.4706866888080614,0.5461699305105688
dspy_task/task8394/f1_f2_f4,leader_central,2,1,2.591918671177136,1.5240216155336674,0.04290391328919749,0.0
dspy_task/task8394/f1_f2_f4,leader_central,2,2,2.5567515407846115,1.4665421438274289,0.04048171538795914,0.0
dspy_task/task8394/f1_f2_f4,leader_central,2,3,2.415243795355881,1.2949856259464918,0.008691178697627464,0.0
dspy_task/task8394/f1_f2_f4,flat,1,1,0.9825212372612949,0.9625899627387053,0.0,0.0
dspy_task/task8394/f1_f2_f4,flat,1,2,1.2216442960235185,0.5984311039764817,0.0,0.0
dspy_task/task8394/f1_f2_f4,flat,2,1,1.4732039451437826,1.148111636156238,0.554346026250621,0.35993679244935883
dspy_task/task8394/f1_f2_f4,flat,2,2,0.7838371714379064,0.1072911954781586,0.028587912085470648,0.13959392099846443
dspy_task/task8394/f1_f2_f4,leader,3,1,2.714786222926312,4.116726555488653,0.16010315736146002,0.1482436642235741
dspy_task/task8394/f1_f2_f4,leader,3,2,1.7403729348842218,1.6422019502429615,2.3153717010734582,0.5683083137993582
dspy_task/task8394/f1_f2_f4,leader_central,3,1,2.04184941139589,0.5472115606760957,0.7075535514350803,0.0320123764929343
dspy_task/task8394/f1_f2_f4,leader_central,3,2,1.7679920754689895,0.5751652269464931,1.775441504613176,0.08142399297134088
dspy_task/task8394/f1_f2_f4,leader_central,3,3,2.291392216623711,0.7712592735247811,0.9051013850089503,0.19646342484255705
dspy_task/task8394/f1_f2_f4,flat,3,1,1.4971424930491193,1.3734086190917516,2.5697320092678404,0.33568887859128826
dspy_task/task8394/f1_f2_f4,flat,3,2,2.3172031448483663,2.3478677557539753,1.5588731029283025,1.183769696469353
dspy_task/task8394/f1_f2_f4,leader,4,1,1.5638007192312313,2.8304851999599094,5.675201258783727,0.6983662220251341
dspy_task/task8394/f1_f2_f4,leader,4,2,3.521581338258774,7.178076604509391,1.118169122089067,0.7912840351427675
dspy_task/task8394/f1_f2_f4,leader_central,4,1,3.2162652115013906,1.1717705198180466,0.028667168680563827,0.0
dspy_task/task8394/f1_f2_f4,leader_central,4,2,3.4796773590683285,1.1359247424910353,0.0077537525084712304,0.09046044593216436
dspy_task/task8394/f1_f2_f4,leader_central,4,3,2.6032219354580106,0.7947027567541465,1.2722011649790526,0.13438404280879118
dspy_task/task8394/f1_f2_f4_f5,leader,2,2,1.6153928062672203,2.303590454570011,0.257539259932652,0.3067865792301183
dspy_task/task8394/f1_f2_f4_f5,leader,2,3,1.2616943173064716,2.2416529052049117,3.053545326858452,0.20072935063016317
dspy_task/task8394/f1_f2_f4_f5,leader_central,2,1,1.730629624501654,0.5382282541644777,0.05543384876224619,0.04515747257162285
dspy_task/task8394/f1_f2_f4_f5,leader_central,2,2,2.529983433727811,1.043751980769231,0.044604785502958585,0.0
dspy_task/task8394/f1_f2_f4_f5,leader_central,2,3,2.988481772423488,1.6754887229031543,0.23170217634713558,0.23182862832622259
dspy_task/task8394/f1_f2_f4_f5,flat,1,1,1.2790286533450073,1.5710637466549926,0.0,0.0
dspy_task/task8394/f1_f2_f4_f5,flat,1,2,1.4502068185886572,1.0181853814113433,0.0,0.0
dspy_task/task8394/f1_f2_f4_f5,flat,1,3,1.2930072964415655,1.021515203558435,0.0,0.0
dspy_task/task8394/f1_f2_f4_f5,flat,2,1,1.8530247758691316,2.1343019052161956,0.5635087291113667,0.17366058980330534
dspy_task/task8394/f1_f2_f4_f5,flat,2,2,2.023846042584487,1.588301146581951,0.46218549864347336,0.5834871121900876
dspy_task/task8394/f1_f2_f4_f5,flat,2,3,1.694011105309355,1.5548613184186109,1.1913897622065224,0.6544233140655104
dspy_task/task8394/f1_f2_f4_f5,leader,3,2,3.300358618575173,6.168363905199053,0.2732109628436266,0.8588861133821466
dspy_task/task8394/f1_f2_f4_f5,leader,3,3,2.217875088837256,3.5847192293043366,2.2343795845570074,0.32913589730139625
dspy_task/task8394/f1_f2_f4_f5,leader_central,3,1,3.889954874204435,2.1389695720120256,0.14702126531000054,0.45110078847353785
dspy_task/task8394/f1_f2_f4_f5,leader_central,3,2,3.5786017334522255,1.8692046085978102,0.06916575794996524,0.0
dspy_task/task8394/f1_f2_f4_f5,leader_central,3,3,4.224461278606183,2.4923256028653884,0.08777231852842891,0.0
dspy_task/task8394/f1_f2_f4_f5,flat,3,1,0.9930012962326169,0.8126708480024398,5.747722524296468,0.3376829314684765
dspy_task/task8394/f1_f2_f4_f5,flat,3,2,2.4767324888744398,2.565458633696432,1.8339882913737215,0.7914197860554087
dspy_task/task8394/f1_f2_f4_f5,flat,3,3,2.182287672714653,2.5259637543050277,1.7076965089150888,0.8967224640652292
dspy_task/task8394/f1_f2_f4_f5,leader,4,2,3.755517626148618,5.978662252848089,0.5827892100845042,0.47972321091878517
dspy_task/task8394/f1_f2_f4_f5,leader,4,3,1.8759717399082585,2.123210821237181,5.75099149228566,0.37358984656889765
dspy_task/task8394/f1_f2_f4_f5,leader_central,4,1,3.9685622453953715,1.5969570546046292,0.0,0.0
dspy_task/task8394/f1_f2_f4_f5,leader_central,4,2,3.348119740114852,1.524467638066965,0.10635591818765816,0.07751530363052364
dspy_task/task8394/f1_f2_f4_f5,leader_central,4,3,4.083830984504657,1.8669559102455546,0.004502305249788316,0.0
dspy_task/task8394/f1_f2_f4_f5,flat,4,1,2.4632189405570935,2.934990870752545,3.0836763759099592,0.8812278127804001
dspy_task/task8394/f1_f2_f4_f5,flat,4,2,2.9416083917453206,3.037161753631568,2.169983914043507,0.9051505405796056
dspy_task/task8394/f1_f2_f4_f5,flat,4,3,2.3198644075258863,3.63884447435735,3.14227250021307,0.400780317903693
dspy_task/task8394/f1_f2_f4_f5,leader,5,1,3.8733300473961885,6.482682929844914,0.564338963310936,0.9514748594479585
dspy_task/task8394/f1_f2_f4_f5,leader,5,2,2.551754656993953,4.32530678614175,8.166557556342937,1.36428320052136
dspy_task/task8394/f1_f2_f4_f5,leader,5,3,2.8266289394094284,4.646496296413775,4.402086861949632,0.3578326022271644
dspy_task/task8394/f1_f2_f4_f5,leader_central,5,2,4.438670983092786,2.0161779283603685,0.02105668854684458,0.0
dspy_task/task8394/f1_f2_f4_f5,leader_central,5,3,2.9870306686155095,1.4896450911162102,6.3017655444931,0.09033519577518041
dspy_task/task8394/f2_f3_f4_f5,leader,2,2,1.201145225256255,2.7305525084357294,2.1448241721716435,0.16184729413637233
dspy_task/task8394/f2_f3_f4_f5,leader_central,2,2,1.958311339130781,0.8809354800596719,1.2697271606205869,0.03018782018896072
dspy_task/task8394/f2_f3_f4_f5,leader_central,2,3,3.7450364094140576,2.8235510920496134,0.05773059853633037,0.0
dspy_task/task8394/f2_f3_f4_f5,flat,1,1,1.1784364756384063,1.0918606243615934,0.0,0.0
dspy_task/task8394/f2_f3_f4_f5,flat,1,2,1.4489686731889622,0.9247135268110382,0.0,0.0
dspy_task/task8394/f2_f3_f4_f5,flat,2,1,0.7888161286287438,1.098606105219261,3.6326978289096448,0.48011063724235065
dspy_task/task8394/f2_f3_f4_f5,flat,2,2,0.7491251301231442,0.9864673509505366,4.19974393771072,0.482773581215597
dspy_task/task8394/f2_f3_f4_f5,leader,3,2,1.9289199639465677,3.289210117335505,3.5578788270138166,0.4799129917041135
dspy_task/task8394/f2_f3_f4_f5,leader_central,3,2,2.2025420459424123,0.7385107353598148,1.4222212193095727,0.14304009938819942
dspy_task/task8394/f2_f3_f4_f5,leader_central,3,3,3.253192065789951,1.5931523533362375,0.07633985441624917,0.25039722645756185
dspy_task/task8394/f2_f3_f4_f5,flat,3,1,2.399621436457698,2.834596781589396,1.7362787423162929,0.9503544396366107
dspy_task/task8394/f2_f3_f4_f5,flat,3,2,2.0410509302028936,2.0068563391401764,1.4407947968608668,1.2625387337960627
dspy_task/task8394/f2_f3_f4_f5,leader,4,2,2.679722773852229,3.5027878973925555,0.839440418639718,0.5476085101154978
dspy_task/task8394/f2_f3_f4_f5,leader_central,4,2,2.523696783820932,1.1276737072070442,2.746809799759978,0.24864280921204499
dspy_task/task8394/f2_f3_f4_f5,leader_central,4,3,3.4455432559437145,1.331363406128446,1.0743534807330721,0.3583954571947665
dspy_task/task8394/f2_f3_f4_f5,flat,4,1,2.9444885822197526,3.8954178610199293,4.416239504898034,1.4691415518622868
dspy_task/task8394/f2_f3_f4_f5,flat,4,2,2.5847724809500803,3.3646718472932093,3.3728717912688784,1.1963063804878318
dspy_task/task8394/f2_f3_f4_f5,leader,5,1,2.187532815811627,2.5818064543341785,5.8335807204833445,0.2939477093708499
dspy_task/task8394/f2_f3_f4_f5,leader,5,2,2.731497607387196,3.1108775036051863,4.320012961029551,0.1728265279780659
dspy_task/task8394/f2_f3_f4_f5,leader_central,5,1,5.01842007756858,2.0566930505071266,0.7426056783519384,0.2671029935723541
dspy_task/task8394/f2_f3_f4_f5,leader_central,5,2,4.601074873653972,1.7972204701785677,0.5016707616757343,0.33196199449172636
dspy_task/task8394/f2_f3_f4_f5,leader_central,5,3,4.718398744113463,2.4094960321369503,1.0674611547122064,0.23997296903738013
dspy_task/task8635/f1_f3_f4,leader,2,1,1.4308628753272907,1.1000397483317803,0.07726089226830805,0.0036872840726204933
dspy_task/task8635/f1_f3_f4,leader,2,2,1.7067620361854818,1.1889980856123095,0.15681286712341874,0.011728711078789734
dspy_task/task8635/f1_f3_f4,leader,2,3,1.6134952966724574,1.3832018846886276,0.21399435971535477,0.10810595892356005
dspy_task/task8635/f1_f3_f4,leader,2,4,2.006936546618641,3.027230428688784,0.22900756842085307,0.193080756271722
dspy_task/task8635/f1_f3_f4,leader_central,2,1,1.6506016149954381,0.7765456853165378,0.008362799688024253,0.0
dspy_task/task8635/f1_f3_f4,leader_central,2,2,1.6015312993915432,0.6247921790159682,0.025501721592488494,0.0
dspy_task/task8635/f1_f3_f4,leader_central,2,3,1.7295199542900785,0.8274436457099218,0.0,0.0
dspy_task/task8635/f1_f3_f4,flat,1,1,0.5770617268756824,0.3951092731243176,0.0,0.0
dspy_task/task8635/f1_f3_f4,flat,1,2,0.5722627927109993,0.5179756072890006,0.0,0.0
dspy_task/task8635/f1_f3_f4,flat,1,3,0.6177267131089329,0.3778613868910668,0.0,0.0
dspy_task/task8635/f1_f3_f4,flat,1,4,0.6319057707105863,0.47601882928941364,0.0,0.0
dspy_task/task8635/f1_f3_f4,flat,2,1,0.47271061545426385,0.1896440811074841,1.2910003326550548,0.10251977078319713
dspy_task/task8635/f1_f3_f4,flat,2,2,0.5664346800572422,0.45197378615966477,1.0497782980169683,0.14674473576612493
dspy_task/task8635/f1_f3_f4,flat,2,3,1.102314171580129,0.9505521908888606,0.22015278295762433,0.15420975457338595
dspy_task/task8635/f1_f3_f4,flat,2,4,0.3540372754625212,0.31577714058648265,1.707680847376765,0.14832353657423167
dspy_task/task8635/f1_f3_f4,leader,3,1,1.8852688881182749,1.857702973034537,0.06715833884718848,0.0
dspy_task/task8635/f1_f3_f4,leader,3,2,2.1897610758980086,2.209346373461776,0.5763261827220443,0.22441486791817067
dspy_task/task8635/f1_f3_f4,leader,3,3,2.13934736614151,2.126825592531677,0.06800214132681213,0.0
dspy_task/task8635/f1_f3_f4,leader,3,4,2.167656192067275,2.1454650036573533,0.24545735274401015,0.2162096515313612
dspy_task/task8635/f1_f3_f4,leader_central,3,1,2.0980046910891086,1.013713164969522,0.38803661212078505,0.012374931820584195
dspy_task/task8635/f1_f3_f4,leader_central,3,2,2.2713969417283195,1.0963762985279537,0.13531650446190224,0.010048255281824422
dspy_task/task8635/f1_f3_f4,leader_central,3,3,2.249473522803998,0.7684591820593278,0.3204972352686572,0.0796101598680167
dspy_task/task8635/f1_f3_f4,flat,3,1,1.2659433942671139,0.995816947411352,0.5284806882695148,0.5067883700520192
dspy_task/task8635/f1_f3_f4,flat,3,2,0.9848082556520666,0.7672689928948454,1.4268637480858237,0.19194060336726357
dspy_task/task8635/f1_f3_f4,flat,3,3,1.3519350301550948,1.2707327677871205,0.3515648833352192,0.49786171872256585
dspy_task/task8635/f1_f3_f4,flat,3,4,1.0427582604379695,1.000502068630735,1.3533475396858021,0.28421573124549343
dspy_task/task8635/f1_f3_f4,leader,4,1,2.2212441738053657,2.7349327913658996,1.6806706845857475,0.512688250242987
dspy_task/task8635/f1_f3_f4,leader,4,2,2.116198987591554,1.9656837729751695,1.0988938141751836,0.09615682525809272
dspy_task/task8635/f1_f3_f4,leader,4,3,1.752029794200661,1.9669896357718286,2.2878653877448363,0.14442438228267368
dspy_task/task8635/f1_f3_f4,leader,4,4,1.8140043503469852,2.013955643741566,1.9403561781662224,0.14515652774522697
dspy_task/task8635/f1_f3_f4,leader_central,4,1,2.21254237098722,0.6175088299012433,0.018031257833116307,0.009880141278419895
dspy_task/task8635/f1_f3_f4,leader_central,4,2,2.729969915756791,0.8350644413834473,0.03210223399965564,0.06095360886010564
dspy_task/task8635/f1_f3_f4,leader_central,4,3,2.9823428511569006,1.2596321666169568,0.016647121144717485,0.1320671610814254
llama_index_task/task17070/f1_f2_f3,leader,2,1,0.949011878575068,0.41625545434986916,0.12302286707506253,0.0
llama_index_task/task17070/f1_f2_f3,leader,2,2,1.1089716991328258,0.46180076260658764,0.06203293826058639,0.0
llama_index_task/task17070/f1_f2_f3,leader,2,3,1.0475080104760564,0.5933888362222967,0.07719635330164674,0.0
llama_index_task/task17070/f1_f2_f3,leader,2,4,1.1999061753939988,0.4527907628278103,0.3875036617781909,0.0
llama_index_task/task17070/f1_f2_f3,leader_central,2,1,1.0364213773439375,0.2151948056730261,0.03239491698303618,0.0
llama_index_task/task17070/f1_f2_f3,leader_central,2,2,1.2442380307456498,0.4129805031647663,0.02222316608958384,0.0
llama_index_task/task17070/f1_f2_f3,leader_central,2,3,1.0551489730870232,0.2858290612654991,0.034550765647477916,0.0
llama_index_task/task17070/f1_f2_f3,flat,1,1,0.2658065252445273,0.10480357475547278,0.0,0.0
llama_index_task/task17070/f1_f2_f3,flat,1,2,0.2864663916520614,0.04207920834793864,0.0,0.0
llama_index_task/task17070/f1_f2_f3,flat,1,3,0.28227530930132977,0.08467299069867022,0.0,0.0
llama_index_task/task17070/f1_f2_f3,flat,1,4,0.25242290635075715,0.08313399364924279,0.0,0.0
llama_index_task/task17070/f1_f2_f3,flat,2,1,0.8832661219281341,0.27848006585808205,0.02509011221378372,0.0
llama_index_task/task17070/f1_f2_f3,flat,2,2,0.6949915159513537,0.1391994278388592,0.15459075620978704,0.0
llama_index_task/task17070/f1_f2_f3,flat,2,3,0.8501099614269141,0.22723981148491879,0.0892256148685228,0.038844412219644235
llama_index_task/task17070/f1_f2_f3,flat,2,4,0.7042021649138116,0.20432642207917315,0.037883513007015195,0.0
llama_index_task/task17070/f1_f2_f3,leader,3,1,1.7133570044372826,1.6585946202138073,0.17021207449292444,0.0038349008559856817
llama_index_task/task17070/f1_f2_f3,leader,3,2,1.6426161448988013,0.9706134165658344,0.06066333853536465,0.0
llama_index_task/task17070/f1_f2_f3,leader,3,3,1.7629655168748015,1.3159698282773318,1.2612002294272888,0.010851325420577698
llama_index_task/task17070/f1_f2_f3,leader,3,4,1.8759045780682368,1.4002734607318077,0.08712346119995505,0.0
llama_index_task/task17070/f1_f2_f3,leader_central,3,1,1.5239322059693392,0.48307814509564506,0.0180715489350156,0.0
llama_index_task/task17070/f1_f2_f3,leader_central,3,2,1.672317702907522,0.4689805664978428,0.001674930594635153,0.0
llama_index_task/task17070/f1_f2_f3,leader_central,3,3,1.5789558821424632,0.4277748949556672,0.0015814229018693796,0.0
llama_index_task/task17070/f1_f2_f3,flat,3,1,1.6062032055125222,0.9637284848631551,0.4755159373483087,0.004100972276013426
llama_index_task/task17070/f1_f2_f3,flat,3,2,1.4201037535316907,0.700508714567391,0.1626253460961523,0.0043509858047664045
llama_index_task/task17070/f1_f2_f3,flat,3,3,1.3666668128945183,0.6015701176084985,0.19449836633119322,0.00907240316578942
llama_index_task/task17070/f1_f2_f3,flat,3,4,1.296272047255313,0.8631575787516487,0.24750911184571814,0.04236356214732018
llama_index_task/task17070/f1_f2_f3,leader,4,1,1.5603441972977594,1.3924023804499002,0.9899433136322127,0.005095708620127723
llama_index_task/task17070/f1_f2_f3,leader,4,2,2.237514613283598,1.818575473758662,0.225481437193402,0.05754407576433738
llama_index_task/task17070/f1_f2_f3,leader,4,3,2.1835102698260487,1.804988568371835,0.06061196180211595,0.0
llama_index_task/task17070/f1_f2_f3,leader,4,4,1.966618784662039,1.9171173378235957,0.09094265160329017,0.0016056259110750384
llama_index_task/task17070/f1_f2_f3,leader_central,4,1,1.9339279695465883,0.514490052425754,0.12680537802765815,0.0
llama_index_task/task17070/f1_f2_f3,leader_central,4,2,1.7744537991682765,0.443271956290999,0.09121224454072491,0.0
llama_index_task/task17070/f1_f2_f3,leader_central,4,3,1.761022318182359,0.459852471729556,0.010207130008332344,0.0019935800797524104
llama_index_task/task17244/f1_f2_f3,leader,2,1,0.6450019916871618,0.7320217160600098,0.13438112939006394,0.06857346286276439
llama_index_task/task17244/f1_f2_f3,leader,2,2,0.7361174654919748,0.3873890553035589,0.2203030688241451,0.001956510380321005
llama_index_task/task17244/f1_f2_f3,leader,2,3,0.8576458933216603,0.674737360257313,0.06458634642102659,0.0
llama_index_task/task17244/f1_f2_f3,leader,2,4,0.8184719517463649,0.697577802803178,0.03190584545045721,0.0
llama_index_task/task17244/f1_f2_f3,leader_central,2,1,0.8577376010451788,0.1541937181156556,0.07142609835026859,0.01274328248889716
llama_index_task/task17244/f1_f2_f3,leader_central,2,2,0.829644024249787,0.22556397575021322,0.0,0.0
llama_index_task/task17244/f1_f2_f3,leader_central,2,3,1.3175542093880166,0.4296649021091826,0.02446838850280083,0.0
llama_index_task/task17244/f1_f2_f3,flat,1,1,0.20896387641466266,0.04405942358533734,0.0,0.0
llama_index_task/task17244/f1_f2_f3,flat,1,2,0.18315211673673765,0.055529683263262325,0.0,0.0
llama_index_task/task17244/f1_f2_f3,flat,1,3,0.2622544505955757,0.1077658494044243,0.0,0.0
llama_index_task/task17244/f1_f2_f3,flat,1,4,0.15683791412281142,0.03451708587718856,0.0,0.0
llama_index_task/task17244/f1_f2_f3,flat,2,1,0.5536010364145604,0.1624327283103928,0.06376957421802311,0.09762796105702365
llama_index_task/task17244/f1_f2_f3,flat,2,2,0.5248445586998266,0.22101909872579278,0.25374109597757893,0.026729746596801655
llama_index_task/task17244/f1_f2_f3,flat,2,3,0.47310590728207236,0.26827891303507706,0.30985135585927936,0.0654514238235711
