run_name,arm,repeat,arm_family,model,agent_framework,setting,messaging_mode,message_schema,repo,task_id,pair,feature_a,feature_b,in_validated_set,apply_a,apply_b,merge_status,merge_strategy,merge_clean,both_passed,outcome,a_merged_passed,a_merged_tests_passed,a_merged_tests_failed,b_merged_passed,b_merged_tests_passed,b_merged_tests_failed,a_indep_passed,a_indep_tests_passed,a_indep_tests_failed,a_indep_reason,b_indep_passed,b_indep_tests_passed,b_indep_tests_failed,b_indep_reason,duration_s,total_cost,total_steps,a_status,a_steps,a_cost,a_input_tokens,a_output_tokens,a_cache_read_tokens,a_cache_write_tokens,a_patch_lines,b_status,b_steps,b_cost,b_input_tokens,b_output_tokens,b_cache_read_tokens,b_cache_write_tokens,b_patch_lines,messages_sent,a_msgs_sent,a_msg_chars,b_msgs_sent,b_msg_chars,msgs_ACCEPT,msgs_AGREE,msgs_ANSWER,msgs_CLAIM,msgs_DEFER,msgs_DONE,msgs_DRAFT,msgs_INTENT,msgs_PROPOSE,msgs_QUESTION,msgs_REVISE,msgs_SPEC,msgs_STATUS,msgs_SURVEY,error,evaluated_at,pair_dir,n_files,files
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,dspy_task,8635,f3_f4,3,4,True,,,,,,False,missing_patch,False,,,True,,,,,,,,,,,176.433943,0.5956872,17,Submitted,17,0.5956872,3144,12563,769414,27831,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:00:40.865504,nano_pool_solo_1/solo/dspy_task/8635/f3_f4,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,openai_tiktoken_task,0,f2_f6,2,6,True,,,,,,True,missing_patch,True,,,True,,,,,,,,,,,139.997376,0.37627200000000005,9,Submitted,9,0.37627200000000005,2999,8234,367770,22239,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:00:40.875477,nano_pool_solo_1/solo/openai_tiktoken_task/0/f2_f6,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,openai_tiktoken_task,0,f3_f4,3,4,True,,,,,,True,missing_patch,True,,,True,,,,,,,,,,,78.77595,0.22508340000000002,6,Submitted,6,0.22508340000000002,2864,3992,214798,15362,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T17:59:50.789902,nano_pool_solo_1/solo/openai_tiktoken_task/0/f3_f4,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pallets_click_task,2068,f10_f11,10,11,True,,,,,,False,missing_patch,False,,,True,,,,,,,,,,,141.913369,0.6579222,18,Submitted,18,0.6579222,3144,8701,956144,38522,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:02:37.442229,nano_pool_solo_1/solo/pallets_click_task/2068/f10_f11,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pallets_click_task,2068,f7_f11,7,11,True,,,,,,True,missing_patch,True,,,True,,,,,,,,,,,119.191179,0.5580933,12,Submitted,12,0.5580933,13046,7827,578801,37985,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:01:28.488041,nano_pool_solo_1/solo/pallets_click_task/2068/f7_f11,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pallets_click_task,2800,f1_f3,1,3,True,,,,,,False,missing_patch,True,,,False,,,,,,,,,,,268.882629,1.0644306000000001,36,Submitted,36,1.0644306000000001,3440,17147,1843372,40649,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:04:45.380984,nano_pool_solo_1/solo/pallets_click_task/2800/f1_f3,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pallets_click_task,2800,f1_f7,1,7,True,,,,,,True,missing_patch,True,,,True,,,,,,,,,,,309.704597,1.3397613,47,Submitted,47,1.3397613,3720,19145,2516141,47764,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:05:32.442454,nano_pool_solo_1/solo/pallets_click_task/2800/f1_f7,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pallets_click_task,2956,f3_f5,3,5,True,,,,,,False,missing_patch,True,,,False,,,,,,,,,,,265.073389,1.3051437,41,Submitted,41,1.3051437,3579,18501,2387059,50129,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:07:04.460693,nano_pool_solo_1/solo/pallets_click_task/2956/f3_f5,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pallets_click_task,2956,f3_f6,3,6,False,,,,,,True,missing_patch,True,,,True,,,,,,,,,,,432.383542,2.602638600000001,72,Submitted,72,2.602638600000001,4157,30198,5577532,77323,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:08:38.551282,nano_pool_solo_1/solo/pallets_click_task/2956/f3_f6,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pallets_jinja_task,1465,f1_f5,1,5,True,,,,,,False,missing_patch,True,,,False,,,,,,,,,,,116.334579,0.3648582,12,Submitted,12,0.3648582,3005,6926,451284,19428,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:07:29.247415,nano_pool_solo_1/solo/pallets_jinja_task/1465/f1_f5,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pallets_jinja_task,1465,f5_f6,5,6,True,,,,,,False,missing_patch,False,,,True,,,,,,,,,,,96.395815,0.3655458000000001,12,Submitted,12,0.3655458000000001,3005,7348,463036,17900,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:06:25.288401,nano_pool_solo_1/solo/pallets_jinja_task/1465/f5_f6,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pallets_jinja_task,1559,f2_f4,2,4,True,,,,,,True,missing_patch,True,,,True,,,,,,,,,,,374.436072,1.5281547,37,Submitted,37,1.5281547,3442,28950,2464269,57383,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:12:38.172391,nano_pool_solo_1/solo/pallets_jinja_task/1559/f2_f4,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pallets_jinja_task,1621,f1_f5,1,5,True,,,,,,True,missing_patch,True,,,True,,,,,,,,,,,79.144936,0.28765019999999997,8,Submitted,8,0.28765019999999997,2997,3895,323554,20528,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:08:22.338713,nano_pool_solo_1/solo/pallets_jinja_task/1621/f1_f5,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pallets_jinja_task,1621,f2_f9,2,9,True,,,,,,True,missing_patch,True,,,True,,,,,,,,,,,158.782873,0.7326986999999999,25,Submitted,25,0.7326986999999999,3289,10284,1245139,32505,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:10:15.703306,nano_pool_solo_1/solo/pallets_jinja_task/1621/f2_f9,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pillow_task,290,f2_f3,2,3,True,,,,,,False,missing_patch,False,,,True,,,,,,,,,,,198.417451,0.8116191000000001,29,Submitted,29,0.8116191000000001,3297,14777,1304917,31433,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:12:49.829336,nano_pool_solo_1/solo/pillow_task/290/f2_f3,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pillow_task,290,f2_f4,2,4,True,,,,,,False,missing_patch,False,,,True,,,,,,,,,,,117.117791,0.3581600999999999,10,Submitted,10,0.3581600999999999,3001,8309,373587,18741,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:11:21.168349,nano_pool_solo_1/solo/pillow_task/290/f2_f4,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pillow_task,68,f3_f5,3,5,True,,,,,,False,missing_patch,True,,,False,,,,,,,,,,,100.393591,0.32441159999999997,12,Submitted,12,0.32441159999999997,3005,6377,426192,15314,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:12:36.908438,nano_pool_solo_1/solo/pillow_task/68/f3_f5,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,pillow_task,68,f4_f5,4,5,True,,,,,,False,missing_patch,False,,,False,,,,,,,,,,,180.30922,0.6777053999999998,29,Submitted,29,0.6777053999999998,3297,10686,1194328,24871,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:14:29.113661,nano_pool_solo_1/solo/pillow_task/68/f4_f5,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,samuelcolvin_dirty_equals_task,43,f1_f7,1,7,True,,,,,,False,missing_patch,True,,,False,,,,,,,,,,,190.795688,0.7351190999999999,26,Submitted,26,0.7351190999999999,3285,12443,1110777,34231,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:15:04.400981,nano_pool_solo_1/solo/samuelcolvin_dirty_equals_task/43/f1_f7,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
nano_pool_solo_1,nano_pool_solo,1,solo,claude-sonnet-5,claude_code,solo,,,samuelcolvin_dirty_equals_task,43,f3_f5,3,5,True,,,,,,False,missing_patch,False,,,False,,,,,,,,,,,162.79028,0.5215002,15,Submitted,15,0.5215002,3140,10506,651114,26526,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T18:14:28.827248,nano_pool_solo_1/solo/samuelcolvin_dirty_equals_task/43/f3_f5,6,eval.json;result.json;solo.patch;solo_session.jsonl;solo_stream.jsonl;solo_traj.json
