pool_id,repo,task_id,features,K,N,condition,trial,seed,context_tokens,task_tokens,comm_tokens,rework_tokens,buckets_recoverable,context_usd,task_usd,comm_usd,rework_usd,total_tokens,dollar_cost,total_steps,score,n_passed,best_score,git_integrated,all_passed,pass,failure_bucket,merge_status,messages_sent,message_reads,conflict_events,rework_turns,comm_sent_tokens,comm_recv_tokens,comm_reingest_tokens
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,1,nocomm,1,0,33340,291,0,0,True,0.3025476555021925,0.13203564449780747,0.0,0.0,583157,0.43458329999999995,14,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,1,nocomm,2,0,33079,360,0,0,True,0.3057723184302747,0.16638658156972536,0.0,0.0,695201,0.47215890000000005,17,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,1,nocomm,3,0,33079,280,0,0,True,0.3314071879946473,0.14026121200535271,0.0,0.0,746448,0.47166840000000004,16,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,2,comm,1,0,66859,713,5200,65,True,0.8748121351989191,0.4664600520474651,0.0981725040816867,0.042524408671928804,2568988,1.4819690999999997,56,1.0,4,1.0,True,True,True,,,4,77,0,3,247,288,4665
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,2,comm,2,0,66337,618,17585,203,True,0.8869383483467583,0.41313889630093065,0.27386161854148744,0.13570743681082348,3224266,1.7096463,68,0.75,3,0.75,True,False,False,,,6,142,0,10,502,718,16365
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,2,comm,3,0,66337,1046,14938,441,True,0.8777183697469125,0.6919919613151564,0.20095552406222933,0.2917480448757017,4200437,2.0624139,87,1.0,4,1.0,True,True,True,,,6,124,0,14,350,486,14102
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,3,comm,1,0,99321,1623,56679,684,True,1.4727886360346882,1.2033386475590757,0.8812027414645177,0.5071371749417176,8430064,4.064467199999999,156,1.0,4,1.0,True,True,True,,,16,346,0,24,1203,2099,53377
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,3,comm,2,0,98538,1708,51173,830,True,1.3772539186735946,1.1936256536029248,0.7146239583496946,0.5800405693737866,7768596,3.8655441,143,1.0,4,1.0,True,True,True,,,18,248,0,27,1244,1632,48297
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,3,comm,3,0,98538,2018,37296,834,True,1.3906109000118285,1.4239444662078946,0.6533491873891049,0.5884884463911715,8764894,4.056393,160,1.0,4,1.0,True,True,True,,,14,237,0,27,900,1066,35330
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,4,comm,1,0,131875,3453,59116,904,True,2.0091255648428663,2.6303357631857507,0.9328436651020183,0.6886254068693654,12843866,6.2609304,219,1.0,4,1.0,True,True,True,,,27,246,0,32,1386,1695,56035
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,4,comm,2,0,130831,3250,52878,893,True,1.7294021824711172,2.1480219111033056,0.7257273782362688,0.5902103281893082,10375345,5.1933618,192,1.0,4,1.0,True,True,True,,,33,223,0,34,2376,1505,48997
pallets_jinja_task/task1465/f1_f2_f3_f4,pallets_jinja_task,1465,1_2_3_4,4,4,comm,3,0,130831,4022,147877,1553,True,2.0432608892711905,3.1406911575424505,2.3251109803709844,1.2127034728153718,19323843,8.721766499999998,287,1.0,4,1.0,True,True,True,,,33,475,0,63,2499,2934,142444
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,1,nocomm,1,0,36391,229,0,0,True,0.6436026867686714,0.20250201323132883,0.0,0.0,1196635,0.8461047000000003,21,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,1,nocomm,2,0,36130,300,0,0,True,0.7588656729904167,0.3150563270095835,0.0,0.0,1701276,1.0739220000000003,28,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,1,nocomm,3,0,36130,134,0,0,True,0.7379078836796639,0.13683871632033623,0.0,0.0,1258422,0.8747466,21,1.0,4,1.0,False,True,True,,,0,0,0,0,0,0,0
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,2,comm,1,0,69894,541,17414,382,True,1.156874065865848,0.4477271794670672,0.29493717600457187,0.3161400786625132,3774009,2.2156785,65,1.0,4,1.0,True,True,True,,,6,103,0,14,495,758,16161
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,2,comm,2,0,69372,682,16422,173,True,1.461099539070011,0.7182075517829584,0.49071899557158777,0.1821846135754425,5323687,2.8522106999999997,85,1.0,4,1.0,True,True,True,,,6,119,0,7,723,895,14804
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,2,comm,3,0,69372,889,9801,260,True,1.1893192976580829,0.7620544712694138,0.20785485736041337,0.2228730737120896,4495867,2.3821016999999998,74,1.0,4,1.0,True,True,True,,,5,134,0,14,327,397,9077
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,3,comm,1,0,102340,1306,28567,35,True,1.8204463265002342,1.161570696897257,0.5958163934544198,0.031129383148088812,6620759,3.6089627999999996,111,1.0,4,1.0,True,True,True,,,14,135,0,6,822,1317,26428
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,3,comm,2,0,101557,1405,51995,406,True,1.9633755466909926,1.3581253104664597,1.054369226793164,0.39245471604938265,9639409,4.7683247999999985,149,1.0,4,1.0,True,True,True,,,16,362,0,24,1357,1325,49313
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,3,comm,3,0,101557,1159,61745,420,True,1.6523097224729484,0.9428335655573459,1.0417049991706673,0.34166531279903817,8089726,3.9785136,130,1.0,4,1.0,True,True,True,,,16,247,0,18,1218,2026,58501
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,4,comm,1,0,134878,2715,92612,554,True,2.6297334766465306,2.6467349712686024,1.8584271380580522,0.540070414026816,15739829,7.674966000000001,223,1.0,4,1.0,True,True,True,,,30,334,0,29,1744,2433,88435
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,4,comm,2,0,133834,2597,71839,168,True,2.4238800858398553,2.35172548938465,1.352500239478374,0.15213318529712022,11777215,6.280239,180,1.0,4,1.0,True,True,True,,,30,300,0,14,2061,2023,67755
pallets_jinja_task/task1621/f1_f5_f6_f9,pallets_jinja_task,1621,1_5_6_9,4,4,comm,3,0,133834,2065,54250,450,True,2.5060759017487957,1.9333826744740736,1.0272862654171635,0.42131825835996767,11696611,5.888063100000001,183,1.0,4,1.0,True,True,True,,,30,292,0,24,1389,1719,51142
